zcta,year,NAME,total_population,hh_total,hh_income_100_124k,hh_income_125_149k,hh_income_150_174k,hh_income_175_199k,hh_income_200k_plus,male_25_29,male_30_34,male_35_39,male_40_44,female_25_29,female_30_34,female_35_39,female_40_44,median_home_value,median_gross_rent,total_households,total_housing_units,owner_occupied_units,renter_occupied_units,pop_25_44,pct_pop_25_44,hh_income_100k_plus,pct_hh_income_100k_plus,home_value_to_income_ratio,pct_owner_occupied,demand_supply_gap,units_per_target_hh
90001,2022,ZCTA5 90001,57652,13597,1889,1046,669,746,375,2137,2568,1913,2064,2329,2042,1770,1948,487800,1377,13597,14157,4736,8861,16771,29.09,4725,34.75,4.878,33.45,-11,2.9961904761904763
90002,2022,ZCTA5 90002,53108,13013,1924,1043,655,580,414,2120,2018,1512,1579,2292,1738,1681,2169,462400,1434,13013,13639,5314,7699,15109,28.45,4616,35.47,4.624,38.96,-698,2.954722703639515
90003,2022,ZCTA5 90003,75024,17936,2474,1317,872,917,467,3190,2611,2672,1895,3487,3016,2778,2451,494600,1407,17936,18703,4845,13091,22100,29.46,6047,33.71,4.946,25.9,1202,3.0929386472631055
90004,2022,ZCTA5 90004,58833,23047,2604,1791,902,1326,2430,3151,2935,2232,2348,2954,2851,2022,1745,1289600,1680,23047,25617,3794,19253,20238,34.4,9053,39.28,12.896,14.81,5259,2.8296697227438417
90005,2022,ZCTA5 90005,37754,16607,1600,979,692,939,929,2277,2356,1576,1881,1813,2054,1379,1550,1020300,1572,16607,18650,1301,15306,14886,39.43,5139,30.94,10.203,6.98,3838,3.6291107219303367
90006,2022,ZCTA5 90006,56628,19100,2518,902,711,768,693,2667,2942,2302,2093,2370,2704,2147,1679,781400,1346,19100,21251,2033,17067,18904,33.38,5592,29.28,7.814,9.57,3559,3.800250357653791
90007,2022,ZCTA5 90007,41004,12520,901,935,475,333,422,2213,1516,1021,914,2384,1217,959,868,789700,1396,12520,13936,1329,11191,11092,27.05,3066,24.49,7.897,9.54,1737,4.545335942596217
90008,2022,ZCTA5 90008,33076,14694,1576,1349,636,924,1236,1514,860,1167,1241,1154,1581,809,1463,920700,1468,14694,16112,4632,10062,9789,29.6,5721,38.93,9.207,28.75,1089,2.816290858241566
90010,2022,ZCTA5 90010,4185,2381,283,242,238,208,410,437,457,255,100,262,340,196,126,904600,2349,2381,2913,394,1987,2173,51.92,1381,58.0,9.046,13.53,987,2.109341057204924
90011,2022,ZCTA5 90011,106042,24399,3026,1959,1080,1237,784,4572,3999,3852,4062,4064,3934,3418,4119,531600,1425,24399,25420,6519,17880,32020,30.2,8086,33.14,5.316,25.65,1567,3.143705169428642
90012,2022,ZCTA5 90012,38430,14945,1629,1437,807,1243,1320,4015,3490,2711,1889,2373,1810,1079,958,702100,2044,14945,16350,957,13988,18325,47.68,6436,43.06,7.021,5.85,5479,2.540397762585457
90013,2022,ZCTA5 90013,14587,7781,678,361,408,462,763,800,1390,918,705,889,1068,345,424,755100,1092,7781,9588,625,7156,6539,44.83,2672,34.34,7.551,6.52,2047,3.588323353293413
90014,2022,ZCTA5 90014,9273,6100,385,409,178,323,624,555,930,292,319,511,766,378,444,654000,1424,6100,7176,212,5888,4195,45.24,1919,31.46,6.54,2.95,1707,3.7394476289734238
90015,2022,ZCTA5 90015,25554,12838,1180,1350,565,1363,1471,2382,1815,1570,1029,1721,1483,1157,543,904900,2287,12838,14456,1107,11731,11700,45.79,5929,46.18,9.049,7.66,4822,2.438185191431945
90016,2022,ZCTA5 90016,47309,17601,1663,1503,1329,1608,1681,2388,2437,2279,1292,2898,1849,1689,1387,838500,1595,17601,19194,6403,11198,16219,34.28,7784,44.22,8.385,33.36,1381,2.4658273381294964
90017,2022,ZCTA5 90017,28754,13564,1426,682,678,836,787,2146,2009,1378,1169,1777,1710,956,1059,708900,1493,13564,15341,734,12830,12204,42.44,4409,32.51,7.089,4.78,3675,3.479473803583579
90018,2022,ZCTA5 90018,49898,16339,1838,1577,651,1443,1031,2237,1976,1958,1708,2020,2588,1608,1602,850900,1486,16339,17717,5369,10970,15697,31.46,6540,40.03,8.509,30.3,1171,2.7090214067278287
90019,2022,ZCTA5 90019,59410,23576,2577,1927,1518,2136,2640,2921,2692,2836,2543,2521,2656,2593,2093,1151500,1708,23576,26022,5895,17681,20855,35.1,10798,45.8,11.515,22.65,4903,2.409890720503797
90020,2022,ZCTA5 90020,38400,17321,2247,1305,742,801,1076,2553,2010,1883,1360,2353,1600,1435,1348,704900,1652,17321,18981,1630,15691,14542,37.87,6171,35.63,7.049,8.59,4541,3.075838599902771
90021,2022,ZCTA5 90021,2781,1459,74,30,17,51,102,143,109,174,168,159,156,99,122,1046900,961,1459,1623,100,1359,1130,40.63,274,18.78,10.469,6.16,174,5.923357664233577
90022,2022,ZCTA5 90022,64147,17165,2140,2031,1179,1150,617,3376,2663,2293,1814,2922,2074,1828,1839,574300,1322,17165,18000,5949,11216,18809,29.32,7117,41.46,5.743,33.05,1168,2.5291555430658987
90023,2022,ZCTA5 90023,44558,11750,1817,701,548,606,271,1706,1570,1609,1358,1430,1485,1777,1580,586500,1376,11750,12314,3095,8655,12515,28.09,3943,33.56,5.865,25.13,848,3.1230027897539943
90024,2022,ZCTA5 90024,50392,16843,1713,1006,936,1315,3444,1744,1531,1062,592,1891,1599,727,853,1451200,2618,16843,20313,5602,11241,9999,19.84,8414,49.96,14.512,27.58,2812,2.4141906346565247
90025,2022,ZCTA5 90025,44429,22166,2353,1835,1705,2829,4991,3920,3174,2107,1543,3039,2779,2381,1208,1072300,2418,22166,24131,5486,16680,20151,45.36,13713,61.87,10.723,22.73,8227,1.759717056807409
90026,2022,ZCTA5 90026,64769,26230,3132,2988,1822,2133,3702,2909,4745,3630,3064,3803,4483,2711,2333,1108500,1702,26230,28179,6225,20005,27678,42.73,13777,52.52,11.085,22.09,7552,2.0453654641794294
90027,2022,ZCTA5 90027,45764,21331,2345,2310,1524,1957,3660,2561,3371,2716,2183,2603,3224,2363,1246,1578200,1840,21331,23773,4462,16869,20267,44.29,11796,55.3,15.782,18.77,7334,2.0153441844693116
90028,2022,ZCTA5 90028,30982,17228,1893,1612,988,942,1170,2319,2895,1857,1395,2678,1596,1150,757,879100,1722,17228,22079,690,16538,14647,47.28,6605,38.34,8.791,3.13,5915,3.342770628311885
90029,2022,ZCTA5 90029,34649,12836,1424,1100,751,840,830,2079,2394,1634,1346,1631,2033,1182,1617,1032300,1541,12836,14442,1485,11351,13916,40.16,4945,38.52,10.323,10.28,3460,2.920525783619818
90031,2022,ZCTA5 90031,37457,11960,1359,963,863,716,1097,1864,1486,1458,1418,1503,1814,1205,1224,689000,1416,11960,12549,3921,8039,11972,31.96,4998,41.79,6.89,31.25,1077,2.5108043217286915
90032,2022,ZCTA5 90032,44881,13427,1865,1506,881,1294,1318,1690,1802,1506,1500,1683,1809,1468,1460,694800,1448,13427,14203,7254,6173,12918,28.78,6864,51.12,6.948,51.07,-390,2.0692016317016315
90033,2022,ZCTA5 90033,47655,13341,1685,1030,583,832,352,2113,1713,1429,1204,2279,1529,1448,1274,632200,1311,13341,14149,2632,10709,12989,27.26,4482,33.6,6.322,18.6,1850,3.1568496207050423
90034,2022,ZCTA5 90034,55061,25261,3496,2866,2169,3187,3860,3725,4512,2803,1987,3651,3851,2584,1745,1316100,2124,25261,28847,5137,20124,24858,45.15,15578,61.67,13.161,17.81,10441,1.851778148671203
90035,2022,ZCTA5 90035,26595,11420,1279,1085,746,1360,2923,1013,1103,1136,1055,1430,1275,1717,755,1657200,2374,11420,13588,3657,7763,9484,35.66,7393,64.74,16.572,26.91,3736,1.837954822129041
90036,2022,ZCTA5 90036,37713,19753,2592,2402,1397,2023,3924,1958,2309,2043,1416,2629,2465,2215,1830,1869500,2622,19753,21848,2915,16838,16865,44.72,12338,62.46,18.695,13.34,9423,1.7707894310260983
90037,2022,ZCTA5 90037,69064,17571,2225,1216,889,1043,647,3267,2649,2449,2282,3046,2354,2422,2285,598700,1374,17571,18550,4416,13155,20754,30.05,6020,34.26,5.987,23.81,1604,3.0813953488372094
90038,2022,ZCTA5 90038,27979,12929,1701,905,676,844,789,1639,2407,1447,1426,1677,1755,1001,620,1020800,1697,12929,14610,1026,11903,11972,42.79,4915,38.02,10.208,7.02,3889,2.972533062054934
90039,2022,ZCTA5 90039,28244,12052,1580,895,1158,1232,3017,1052,1487,1574,1138,997,1518,1431,1187,1139300,1996,12052,13126,5662,6390,10384,36.77,7882,65.4,11.393,43.14,2220,1.665313372240548
90040,2022,ZCTA5 90040,11839,3441,429,339,231,358,159,757,255,215,429,434,261,504,369,550500,1337,3441,3474,1838,1603,3224,27.23,1516,44.06,5.505,52.91,-322,2.29155672823219
90041,2022,ZCTA5 90041,28321,9875,1098,990,884,1202,2261,628,1308,1326,1015,780,1043,973,1189,1042100,1747,9875,10382,5150,4725,8262,29.17,6435,65.16,10.421,49.61,1285,1.6133644133644134
90042,2022,ZCTA5 90042,59151,21199,2707,2277,2061,1999,3264,2826,3481,3267,2339,2510,3303,2773,2061,850700,1756,21199,22187,9549,11650,22560,38.14,12308,58.06,8.507,43.04,2759,1.8026486837829054
90043,2022,ZCTA5 90043,44461,17132,1698,1345,1139,1362,1968,1211,1497,1310,1391,1262,1303,2175,1277,816600,1389,17132,18614,9093,8039,11426,25.7,7512,43.85,8.166,48.85,-1581,2.47790202342918
90044,2022,ZCTA5 90044,98990,27738,2929,2612,1405,1086,1072,3734,3673,3294,2882,3914,3499,3929,3575,551800,1397,27738,29029,8441,19297,28500,28.79,9104,32.82,5.518,29.08,663,3.1885984182776803
90045,2022,ZCTA5 90045,41123,15852,1326,1682,1531,2062,4387,1434,1762,1548,1305,1680,1709,1492,1280,1277400,2790,15852,17377,7596,8256,12210,29.69,10988,69.32,12.774,43.71,3392,1.5814524936294139
90046,2022,ZCTA5 90046,48170,28346,3929,2713,1947,2239,5062,2775,3515,3553,2288,3138,3620,2259,1643,1389100,2071,28346,31405,6110,22236,22791,47.31,15890,56.06,13.891,19.46,9780,1.9764002517306483
90047,2022,ZCTA5 90047,52200,17202,2429,1357,1039,1582,1376,2083,1833,1350,1503,1874,2250,1917,1288,612200,1471,17202,17989,9291,7911,14098,27.01,7783,45.24,6.122,51.65,-1508,2.3113195425928303
90048,2022,ZCTA5 90048,20411,11564,1723,929,966,1076,2916,744,1639,1269,544,1685,1383,940,455,1694500,2284,11564,13755,3342,8222,8659,42.42,7610,65.81,16.945,24.3,4268,1.8074901445466491
90049,2022,ZCTA5 90049,35819,16151,1040,1078,1353,2179,6536,1569,1349,1395,1394,1851,1894,1181,1273,2000001,2827,16151,18321,8793,7358,11906,33.24,12186,75.45,20.00001,47.99,3393,1.5034465780403743
90052,2022,ZCTA5 90052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,,,,0,
90056,2022,ZCTA5 90056,8225,3432,347,528,223,501,942,207,525,162,337,238,441,112,280,1358200,2245,3432,3644,1984,1448,2302,27.99,2541,74.04,13.582,54.45,557,1.434081070444707
90057,2022,ZCTA5 90057,47142,16986,2184,1061,550,566,420,2675,2874,2333,1620,1747,2131,1701,1633,625000,1369,16986,18087,511,16475,16714,35.45,4781,28.15,6.25,2.83,4270,3.7830997699226105
90058,2022,ZCTA5 90058,3049,1039,61,13,6,162,0,21,165,54,17,289,109,63,114,457500,941,1039,1130,138,901,832,27.29,242,23.29,4.575,12.21,104,4.669421487603306
90059,2022,ZCTA5 90059,39471,10351,895,740,727,624,299,1391,1415,1367,1205,1695,1933,1616,784,486500,1248,10351,10701,4797,5554,11406,28.9,3285,31.74,4.865,44.83,-1512,3.2575342465753425
90061,2022,ZCTA5 90061,28646,7666,834,891,332,420,477,1058,1243,818,1029,1286,1003,1013,995,513300,1393,7666,8177,3094,4572,8445,29.48,2954,38.53,5.133,37.84,-140,2.768111035883548
90062,2022,ZCTA5 90062,33528,9802,1149,784,682,786,610,1182,1240,1152,1742,1578,1179,1271,1287,632300,1451,9802,10241,4624,5178,10631,31.71,4011,40.92,6.323,45.15,-613,2.5532286212914483
90063,2022,ZCTA5 90063,52008,13529,2133,1349,1167,1049,573,2523,2418,2158,1593,1976,2179,1808,1605,587000,1404,13529,14313,5028,8501,16260,31.26,6271,46.35,5.87,35.13,1243,2.28241109870834
90064,2022,ZCTA5 90064,25956,11414,1011,1182,583,1344,3723,979,1464,1045,1054,1098,1162,1055,691,1655300,2554,11414,12545,5944,5470,8548,32.93,7843,68.71,16.553,47.38,1899,1.5995154915211016
90065,2022,ZCTA5 90065,44897,16200,1979,1342,982,1818,3045,2169,2552,2010,1467,1656,2118,1856,1815,959500,1709,16200,17095,7704,8496,15643,34.84,9166,56.58,9.595,45.07,1462,1.8650447305258564
90066,2022,ZCTA5 90066,54142,24679,2832,2526,1811,2470,5568,2754,3092,2012,2478,2909,3178,1941,1921,1519200,2082,24679,26153,9061,15618,20285,37.47,15207,61.62,15.192,34.65,6146,1.7198000920628658
90067,2022,ZCTA5 90067,2653,1719,150,174,114,234,533,19,58,19,44,21,79,114,102,1529200,3501,1719,2250,1120,599,456,17.19,1205,70.1,15.292,49.78,85,1.8672199170124482
90068,2022,ZCTA5 90068,21064,11740,1386,888,806,1082,2967,1202,1059,1121,757,1229,1233,1018,895,1724100,2107,11740,14527,5447,6293,8514,40.42,7129,60.72,17.241,37.5,1682,2.0377332024126806
90069,2022,ZCTA5 90069,20045,13004,1101,1320,989,1304,3185,722,1650,1325,795,815,1529,720,563,1026300,2183,13004,15102,5293,7711,8119,40.5,7899,60.74,10.263,35.05,2606,1.9118875807064186
90071,2022,ZCTA5 90071,313,8,0,0,0,0,0,0,43,0,43,0,0,88,0,,,8,8,8,0,174,55.59,0,0.0,,100.0,-8,
90073,2022,ZCTA5 90073,1014,0,0,0,0,0,0,137,22,33,43,2,0,0,0,,,0,11,0,0,237,23.37,0,,,0.0,0,
90077,2022,ZCTA5 90077,7868,3001,278,148,158,343,1535,66,53,159,288,205,128,190,329,2000001,2803,3001,3602,2560,441,1418,18.02,2462,82.04,20.00001,71.07,-98,1.463038180341186
90079,2022,ZCTA5 90079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,,,,0,
90089,2022,ZCTA5 90089,4164,6,0,0,0,0,0,37,0,22,0,42,7,21,0,,,6,18,0,6,129,3.1,0,0.0,,0.0,0,
90094,2022,ZCTA5 90094,11891,5903,460,578,729,919,2230,333,906,846,857,436,957,852,551,1258800,3501,5903,6544,1773,4130,5738,48.25,4916,83.28,12.588,27.09,3143,1.3311635475996746
90095,2022,ZCTA5 90095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,,,,0,
90201,2022,ZCTA5 90201,95134,24126,2990,2173,810,904,708,4143,3370,3300,3252,3874,3472,2930,3157,511100,1512,24126,24670,5035,19091,27498,28.9,7585,31.44,5.111,20.41,2550,3.252471984179301
90210,2022,ZCTA5 90210,19180,7893,514,410,306,886,3437,336,539,269,406,436,287,387,573,2000001,3034,7893,9690,5853,2040,3233,16.86,5553,70.35,20.00001,60.4,-300,1.7450027012425715
90211,2022,ZCTA5 90211,9208,3784,384,408,222,399,1077,326,457,362,258,422,221,298,393,2000001,2494,3784,4330,1534,2250,2737,29.72,2490,65.8,20.00001,35.43,956,1.7389558232931728
90212,2022,ZCTA5 90212,10881,5483,514,408,405,578,1451,216,258,515,339,491,668,257,355,2000001,2664,5483,6200,1221,4262,3099,28.48,3356,61.21,20.00001,19.69,2135,1.8474374255065553
90220,2022,ZCTA5 90220,49101,13710,2260,1519,1072,701,839,1598,1647,1415,1597,1786,1993,1879,1609,464900,1410,13710,14195,8531,5179,13524,27.54,6391,46.62,4.649,60.1,-2140,2.221092160851197
90221,2022,ZCTA5 90221,52119,12588,1811,1298,889,884,537,1939,1743,2047,1928,2235,1547,1636,1762,482400,1488,12588,13031,6780,5808,14837,28.47,5419,43.05,4.824,52.03,-1361,2.4046872116626683
90222,2022,ZCTA5 90222,33021,8568,963,1130,735,717,340,1477,1177,1227,1133,1468,1415,946,933,509400,1405,8568,8911,4356,4212,9776,29.61,3885,45.34,5.094,48.88,-471,2.293693693693694
90230,2022,ZCTA5 90230,32005,13290,1932,1066,1085,1595,3269,1304,1352,950,1036,901,1728,1031,1450,984600,2300,13290,14150,7686,5604,9752,30.47,8947,67.32,9.846,54.32,1261,1.5815357102939533
90232,2022,ZCTA5 90232,16352,7183,865,716,664,754,1847,818,992,667,645,787,882,640,535,1391000,2465,7183,7801,3088,4095,5966,36.48,4846,67.46,13.91,39.58,1758,1.6097812628972348
90240,2022,ZCTA5 90240,26026,7685,1125,657,707,1082,1386,1011,827,712,982,948,740,932,953,710700,1913,7685,7986,4967,2718,7105,27.3,4957,64.5,7.107,62.2,-10,1.6110550736332458
90241,2022,ZCTA5 90241,45341,14476,2398,1304,1564,1483,1262,1913,1916,1754,1390,1830,1729,1491,1600,707200,1775,14476,15084,6069,8407,13623,30.05,8011,55.34,7.072,40.23,1942,1.8829109973786045
90242,2022,ZCTA5 90242,41685,12627,2135,1380,784,1206,1249,1829,1681,1499,1304,1604,1381,1331,1401,634800,1824,12627,12837,6165,6462,12030,28.86,6754,53.49,6.348,48.03,589,1.9006514657980456
90245,2022,ZCTA5 90245,17081,7075,652,556,801,1197,2106,770,1070,718,658,974,641,860,597,1479000,2476,7075,7518,2985,4090,6288,36.81,5312,75.08,14.79,39.7,2327,1.4152861445783131
90247,2022,ZCTA5 90247,47682,16120,2287,1584,1317,1329,1007,1897,1891,1698,1177,2371,1797,1584,1500,600100,1644,16120,17031,6433,9687,13915,29.18,7524,46.67,6.001,37.77,1091,2.2635566188197767
90248,2022,ZCTA5 90248,11453,3947,291,413,383,368,523,431,304,336,360,524,368,287,291,617100,1640,3947,4132,2532,1415,2901,25.33,1978,50.11,6.171,61.28,-554,2.088978766430738
90249,2022,ZCTA5 90249,25929,8733,1196,1053,662,816,1055,1275,674,891,830,982,931,727,1075,643900,1523,8733,9141,5255,3478,7385,28.48,4782,54.76,6.439,57.49,-473,1.911543287327478
90250,2022,ZCTA5 90250,96200,32230,4661,3376,2624,2143,3218,3977,4153,3347,3557,4611,4487,3398,3356,758600,1643,32230,33693,10322,21908,30886,32.11,16022,49.71,7.586,30.64,5700,2.102920983647485
90254,2022,ZCTA5 90254,19551,8882,729,786,780,931,3506,1167,1113,520,846,835,903,640,686,1862400,2659,8882,10328,4564,4318,6710,34.32,6732,75.79,18.624,44.19,2168,1.5341651812240047
90255,2022,ZCTA5 90255,71654,18718,2451,1627,1002,962,668,2670,2758,2534,2787,2578,2856,2430,2451,528400,1354,18718,19205,5646,13072,21064,29.4,6710,35.85,5.284,29.4,1064,2.8621460506706407
90260,2022,ZCTA5 90260,33282,10242,1587,1302,838,1006,766,1504,1297,1155,1345,1014,1481,1097,945,688100,1794,10242,10704,4455,5787,9838,29.56,5499,53.69,6.881,41.62,1044,1.9465357337697764
90262,2022,ZCTA5 90262,66073,15168,2161,1454,882,1422,790,2857,2602,2479,1979,2861,2759,2820,2295,540500,1488,15168,15619,7523,7645,20652,31.26,6709,44.23,5.405,48.17,-814,2.328066775972574
90263,2022,ZCTA5 90263,1803,0,0,0,0,0,0,6,1,0,16,29,5,0,0,,,0,0,0,0,57,3.16,0,,,,0,
90265,2022,ZCTA5 90265,16652,6360,385,757,330,637,2917,154,277,352,344,471,481,350,509,2000001,3136,6360,8950,5034,1326,2938,17.64,5026,79.03,20.00001,56.25,-8,1.780740151213689
90266,2022,ZCTA5 90266,35123,13400,1153,1135,1027,1801,6317,538,1010,834,1307,506,776,1069,1518,2000001,3366,13400,15158,9391,4009,7558,21.52,11433,85.32,20.00001,61.95,2042,1.3258112481413453
90270,2022,ZCTA5 90270,24950,6347,821,655,386,295,165,1142,1039,745,904,801,923,782,862,565500,1392,6347,6455,1918,4429,7198,28.85,2322,36.58,5.655,29.71,404,2.7799310938845823
90272,2022,ZCTA5 90272,21298,8135,456,498,536,709,4295,362,221,501,837,283,281,595,775,2000001,3109,8135,9106,6329,1806,3855,18.1,6494,79.83,20.00001,69.5,165,1.4022174314752078
90274,2022,ZCTA5 90274,24942,9273,620,374,619,1050,4778,327,373,362,562,218,348,341,834,2000001,3227,9273,10084,8235,1038,3365,13.49,7441,80.24,20.00001,81.66,-794,1.3551941943287193
90275,2022,ZCTA5 90275,41941,15414,1210,1506,1273,2200,6261,708,548,1132,1014,542,510,938,1092,1412200,3290,15414,16652,12297,3117,6484,15.46,12450,80.77,14.122,73.85,153,1.3375100401606426
90277,2022,ZCTA5 90277,36339,16533,2140,2046,1359,2054,4542,1021,1041,1375,1334,888,1345,1376,1473,1317500,2463,16533,18035,7813,8720,9853,27.11,12141,73.43,13.175,43.32,4328,1.485462482497323
90278,2022,ZCTA5 90278,42536,15776,2054,1507,1206,2354,5237,1276,1647,1901,1712,1210,1758,1681,1634,1164300,2406,15776,16649,9041,6735,12819,30.14,12358,78.33,11.643,54.3,3317,1.347224469978961
90280,2022,ZCTA5 90280,92262,23885,3422,2685,1313,1782,1241,3832,3565,2902,2921,3947,3303,3125,3037,578900,1401,23885,24431,10705,13180,26632,28.87,10443,43.72,5.789,43.82,-262,2.339461840467299
90290,2022,ZCTA5 90290,5300,2081,189,192,270,194,731,47,93,215,186,50,163,91,143,1394200,3501,2081,2531,1507,574,988,18.64,1576,75.73,13.942,59.54,69,1.6059644670050761
90291,2022,ZCTA5 90291,25656,13670,1570,1136,940,1440,3899,916,1716,1467,1142,1487,1847,1201,1128,2000001,2439,13670,16344,4864,8806,10904,42.5,8985,65.73,20.00001,29.76,4121,1.8190317195325543
90292,2022,ZCTA5 90292,24481,13355,1134,1022,1171,1682,4546,1233,525,2151,863,1150,1157,1913,1288,1217000,3437,13355,16240,4309,9046,10280,41.99,9555,71.55,12.17,26.53,5246,1.6996336996336996
90293,2022,ZCTA5 90293,13039,6657,682,745,604,959,1764,896,848,787,376,594,592,468,543,955500,2628,6657,7073,3202,3455,5104,39.14,4754,71.41,9.555,45.27,1552,1.4877997475809845
90301,2022,ZCTA5 90301,37341,12142,1949,977,814,744,583,1404,1714,1284,1149,1376,1341,1357,1265,637000,1616,12142,12858,3122,9020,10890,29.16,5067,41.73,6.37,24.28,1945,2.537596210775607
90302,2022,ZCTA5 90302,29307,10340,1345,929,781,849,598,1166,1127,1161,1236,1149,1351,1099,1092,707100,1719,10340,11130,3243,7097,9381,32.01,4502,43.54,7.071,29.14,1259,2.4722345624167037
90303,2022,ZCTA5 90303,23370,6894,836,642,405,491,528,1096,1035,974,750,846,1007,682,797,684700,1648,6894,7253,2666,4228,7187,30.75,2902,42.09,6.847,36.76,236,2.4993108201240526
90304,2022,ZCTA5 90304,25725,7174,808,634,618,413,304,1122,1087,891,1123,1223,970,702,630,682400,1388,7174,7550,2107,5067,7748,30.12,2777,38.71,6.824,27.91,670,2.7187612531508822
90305,2022,ZCTA5 90305,14679,5894,719,650,605,663,598,553,570,241,260,485,430,402,500,728000,1820,5894,6329,3522,2372,3441,23.44,3235,54.89,7.28,55.65,-287,1.9564142194744978
90401,2022,ZCTA5 90401,7480,4789,302,504,409,427,989,775,470,280,274,462,618,294,288,1743800,2377,4789,5641,295,4494,3461,46.27,2631,54.94,17.438,5.23,2336,2.144051691372102
90402,2022,ZCTA5 90402,11816,4777,284,490,353,265,2194,100,460,228,310,195,347,260,335,2000001,2162,4777,5680,3556,1221,2235,18.92,3586,75.07,20.00001,62.61,30,1.5839375348577802
90403,2022,ZCTA5 90403,24092,13064,1056,1161,732,1886,3775,743,1111,1213,975,970,1391,995,878,1597800,2362,13064,14773,3584,9480,8276,34.35,8610,65.91,15.978,24.26,5026,1.7157955865272938
90404,2022,ZCTA5 90404,23975,10492,1368,790,581,925,2221,885,1376,1030,867,1118,1162,977,705,1097600,2072,10492,11436,2307,8185,8120,33.87,5885,56.09,10.976,20.17,3578,1.9432455395072217
90405,2022,ZCTA5 90405,26981,14000,1268,1046,1168,1449,3459,1099,1259,1221,719,1309,1437,1258,922,1683300,2148,14000,15786,4363,9637,9224,34.19,8390,59.93,16.833,27.64,4027,1.8815256257449344
90501,2022,ZCTA5 90501,42536,14607,1586,1763,1142,1634,2266,1481,1134,1847,1762,1460,1386,1735,1776,824600,1771,14607,15839,6816,7791,12581,29.58,8391,57.45,8.246,43.03,1575,1.8876176856155404
90502,2022,ZCTA5 90502,18430,6457,723,852,508,1161,633,774,1023,552,607,664,849,570,625,587000,1869,6457,6837,4475,1982,5664,30.73,3877,60.04,5.87,65.45,-598,1.7634769151405727
90503,2022,ZCTA5 90503,44280,17183,1948,1608,1652,2535,3876,2180,1363,2018,1728,1407,1501,1465,1594,991400,2210,17183,18285,8779,8404,13256,29.94,11619,67.62,9.914,48.01,2840,1.573715466046992
90504,2022,ZCTA5 90504,32965,11654,1365,1421,912,1573,2094,1020,894,884,1129,999,1043,956,1178,854800,2110,11654,12397,7190,4464,8103,24.58,7365,63.2,8.548,58.0,175,1.6832315003394434
90505,2022,ZCTA5 90505,36214,14113,1744,1670,1281,1722,3049,874,893,877,1118,939,1061,1110,1211,1095000,2215,14113,15361,7929,6184,8083,22.32,9466,67.07,10.95,51.62,1537,1.6227551236002535
90506,2022,ZCTA5 90506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,,,,0,
90601,2022,ZCTA5 90601,30667,10812,1404,1370,866,1664,1286,1026,898,1292,967,937,1123,1446,956,708400,1745,10812,11180,6386,4426,8645,28.19,6590,60.95,7.084,57.12,204,1.6965098634294384
90602,2022,ZCTA5 90602,25949,7905,918,733,462,665,692,885,1106,1183,1110,937,786,851,872,684600,1624,7905,8337,3098,4807,7730,29.79,3470,43.9,6.846,37.16,372,2.402593659942363
90603,2022,ZCTA5 90603,20883,6428,740,793,606,1118,1230,826,641,511,743,536,579,1030,726,738800,2228,6428,6551,5065,1363,5592,26.78,4487,69.8,7.388,77.32,-578,1.45999554267885
90604,2022,ZCTA5 90604,39795,11667,1711,1258,1228,1538,1539,1687,1350,1496,1517,1410,1410,1349,1280,650100,1755,11667,12160,7525,4142,11499,28.9,7274,62.35,6.501,61.88,-251,1.6717074511960406
90605,2022,ZCTA5 90605,41427,10917,1757,1316,973,1343,1514,1581,1526,1357,1458,1554,1466,1317,1327,632300,1752,10917,11421,7365,3552,11586,27.97,6903,63.23,6.323,64.49,-462,1.6544980443285529
90606,2022,ZCTA5 90606,31717,8645,1228,1142,822,980,746,1503,1368,1215,1040,1434,1051,1116,854,592600,1779,8645,8890,6056,2589,9581,30.21,4918,56.89,5.926,68.12,-1138,1.807645384302562
90620,2022,ZCTA5 90620,47042,13223,1569,1747,1279,2176,2467,1501,2257,1728,1642,1617,1972,1628,1410,693200,2206,13223,13532,9746,3477,13755,29.24,9238,69.86,6.932,72.02,-508,1.4648192249404632
90621,2022,ZCTA5 90621,36151,10892,1823,1183,971,1287,1310,1695,1241,1344,1384,1381,1435,1164,1323,732400,1927,10892,11235,3988,6904,10967,30.34,6574,60.36,7.324,35.5,2586,1.7090051718892607
90623,2022,ZCTA5 90623,15419,5045,490,510,340,619,1181,383,272,475,555,476,445,380,624,868400,2138,5045,5158,3374,1671,3610,23.41,3140,62.24,8.684,65.41,-234,1.6426751592356688
90630,2022,ZCTA5 90630,50170,16137,1773,2037,1482,2610,3410,1508,1145,1492,1608,1491,1194,1684,1891,822500,2313,16137,16700,10842,5295,12013,23.94,11312,70.1,8.225,64.92,470,1.4763083451202264
90631,2022,ZCTA5 90631,69064,22289,2996,2876,1789,2900,3386,2568,2538,2299,2146,2331,2849,2032,2166,716700,1872,22289,22980,13384,8905,18929,27.41,13947,62.57,7.167,58.24,563,1.6476661647666164
